cluster,interval_count,time_mean,time_median,time_std,event_frequency,throughput_download_mean,throughput_download_median,throughput_download_std,throughput_uplosad_mean,throughput_upload_median,throughput_upload_std,rtt_download_mean,rtt_download_median,rtt_download_std,rtt_upload_mean,rtt_upload_median,rtt_upload_std,survival_function
1,133,31.45424220272905,28.982627314814813,24.894931080617432,0.03007518796992481,660.7011396192495,671.3812747252747,156.1493137559682,659.9788163769742,793.5005,244.2772377295389,17.951225443786143,15.433550000000002,16.335986179486504,20.412278307620397,13.057385630498532,24.84337527520492,"[{'time_days': 1, 'survival_probability': 1.0}, {'time_days': 7, 'survival_probability': 1.0}, {'time_days': 15, 'survival_probability': 0.994}, {'time_days': 30, 'survival_probability': 0.961}, {'time_days': 60, 'survival_probability': 0.933}, {'time_days': 90, 'survival_probability': 0.933}]"
0,62,10.546219758064519,4.387939814814815,13.131990041816707,0.6451612903225806,306.61382031343607,171.1302,222.4044189575546,281.0386331394197,182.16677500000003,236.735804257903,96.34602488174627,116.24205,71.05110830822075,98.06412316347152,120.79467499999998,74.8096615341884,"[{'time_days': 1, 'survival_probability': 0.91}, {'time_days': 7, 'survival_probability': 0.59}, {'time_days': 15, 'survival_probability': 0.339}, {'time_days': 30, 'survival_probability': 0.266}, {'time_days': 60, 'survival_probability': 0.11}, {'time_days': 90, 'survival_probability': 0.11}]"
