timestamp_start,timestamp_end,time,throughput_download_mean,rtt_download_mean,throughput_upload_mean,rtt_upload_mean,throughput_download_std,rtt_download_std,throughput_upload_std,rtt_upload_std,event,cluster,probability_cluster_0,probability_cluster_1,client,site
2024-05-01 03:06:15,2024-06-02 06:00:26,32.12096064814815,519.0047192982456,9.601447368421054,268.52964999999995,13.897298245614035,5.387550755726486,0.4313820243846599,0.8732841989325512,0.7864902342885572,0,1,0.1362291334872855,0.8637708665127145,client01,gru03
2024-06-02 06:00:26,2024-07-09 15:38:40,37.401550925925925,519.0047192982456,9.601447368421054,268.69235000000003,13.897298245614035,5.387550755726486,0.4313820243846599,0.557301418491496,0.7864902342885572,0,1,0.13675462748194656,0.8632453725180534,client01,gru03
2024-07-09 15:38:40,2024-07-23 13:08:11,13.895497685185186,519.0047192982456,9.601447368421054,268.69235000000003,13.897298245614035,5.387550755726486,0.4313820243846599,0.557301418491496,0.7864902342885572,0,1,0.13675462748194656,0.8632453725180534,client01,gru03
2024-05-01 00:37:17,2024-05-07 22:59:04,6.931793981481482,518.0364000000001,7.383750000000001,250.56615939787486,10.1281,8.73990411485401,4.055100555246183,29.010253676904394,2.443375101004863,0,1,0.3665237345784551,0.6334762654215449,client01,rnp_rj
2024-05-07 22:59:04,2024-05-12 09:33:04,4.440277777777778,518.0364000000001,18.549249999999997,250.56615939787486,21.1652,8.73990411485401,3.4778782986939487,29.010253676904394,3.366957874152243,1,0,0.3677473623230948,0.6322526376769052,client01,rnp_rj
2024-05-12 09:33:04,2024-05-15 00:04:30,2.605162037037037,518.0364000000001,21.5041,250.56615939787486,22.3497,8.73990411485401,22.290768199791643,29.010253676904394,9.92495222366865,1,0,0.9356574187017848,0.06434258129821524,client01,rnp_rj
2024-05-15 00:04:30,2024-06-01 14:30:27,17.601354166666667,518.0364000000001,21.5041,250.56615939787486,9.769950000000001,8.73990411485401,22.290768199791643,29.010253676904394,1.1740980177409202,1,0,0.9334257035599457,0.06657429644005435,client01,rnp_rj
2024-06-01 14:30:27,2024-06-02 16:27:12,1.0810763888888888,522.2264000000001,7.367399999999999,250.56615939787486,10.54955,3.4598991679861926,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0.2979317353608134,0.7020682646391866,client01,rnp_rj
2024-06-02 16:27:12,2024-07-09 16:28:26,37.000856481481485,511.8763500000001,7.367399999999999,250.56615939787486,10.54955,29.52709117916343,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0.3542110030659832,0.6457889969340168,client01,rnp_rj
2024-07-09 16:28:26,2024-07-11 19:18:16,2.117939814814815,511.8763500000001,7.367399999999999,250.56615939787486,10.54955,29.52709117916343,2.5813790357705684,29.010253676904394,2.438300065187781,0,1,0.3542110030659832,0.6457889969340168,client01,rnp_rj
2024-07-11 19:18:16,2024-07-14 19:20:31,3.0015625,511.8763500000001,7.97495,250.56615939787486,11.81775,29.52709117916343,5.559113981609507,29.010253676904394,4.358009720466925,1,0,0.47874888021453477,0.5212511197854652,client01,rnp_rj
2024-07-14 19:20:31,2024-07-15 15:38:26,0.8457754629629629,495.29184999999995,15.489549999999998,250.56615939787486,18.16545,72.1431225720789,5.795808880244049,29.010253676904394,4.883518893875819,1,0,0.6089952901175859,0.39100470988241404,client01,rnp_rj
2024-07-15 15:38:26,2024-07-18 02:38:17,2.4582291666666665,495.29184999999995,5.27085,250.56615939787486,9.4327,72.1431225720789,0.25957298436186754,29.010253676904394,0.660457504908131,1,0,0.3528792675171244,0.6471207324828756,client01,rnp_rj
2024-07-18 02:38:17,2024-07-18 12:48:20,0.42364583333333333,495.29184999999995,5.27085,250.56615939787486,14.97785,72.1431225720789,0.25957298436186754,29.010253676904394,5.154848144937775,1,0,0.3579429310824652,0.6420570689175348,client01,rnp_rj
2024-07-18 12:48:20,2024-07-23 14:48:29,5.0834375,495.29184999999995,5.5272499999999996,250.56615939787486,8.89585,72.1431225720789,0.6173103693485661,29.010253676904394,0.7898037247849687,0,1,0.3680217067063831,0.6319782932936169,client01,rnp_rj
2024-05-01 00:11:26,2024-06-02 17:54:11,32.73802083333333,516.6064000000001,12.4317,264.14349999999996,15.471580188679248,4.482679924471875,2.5279727284505014,7.980905577821681,1.7645432610929441,0,1,0.27241685394585236,0.7275831460541476,client01,rnp_sp
2024-06-02 17:54:11,2024-07-09 16:02:25,36.92238425925926,517.3081999999999,12.045549999999999,267.24510000000004,15.471580188679248,6.315382053701147,2.340958001714143,2.329366186665144,1.7645432610929441,0,1,0.2832383242963351,0.7167616757036649,client01,rnp_sp
2024-07-09 16:02:25,2024-07-23 14:16:07,13.926180555555556,517.3081999999999,12.045549999999999,267.24510000000004,15.471580188679248,6.315382053701147,2.340958001714143,2.329366186665144,1.7645432610929441,0,1,0.2832383242963351,0.7167616757036649,client01,rnp_sp
2024-05-01 01:46:33,2024-07-23 12:29:04,83.44619212962964,584.5346139896374,11.83245077720207,296.78717357512954,13.018085492227979,13.928936878114751,1.191241497498736,2.8601579764608975,1.1798076600658332,0,1,0.19915632074826406,0.8008436792517359,client02,gru03
2024-05-02 14:19:08,2024-07-15 11:50:13,73.89658564814815,583.24615,12.492380368098159,296.5410858895705,12.694907975460126,3.2170515967755047,8.269356960839522,0.7688353979368117,0.7973505650452472,0,1,0.3331939548602907,0.6668060451397093,client02,gru05
2024-05-02 17:03:26,2024-07-23 12:04:33,81.79244212962963,582.265384180791,11.785118644067795,296.57622033898303,12.627497175141244,10.914137608009467,0.7211420177102718,0.6912364021627361,0.6723260600020529,0,1,0.13144418795337243,0.8685558120466276,client02,gru06
2024-05-01 00:19:13,2024-05-08 20:50:17,7.854907407407407,588.54585,16.7976,299.92475,17.985449999999997,16.34249132999777,0.4507597562945665,0.6304629773344973,0.5614665453782154,0,1,0.40070864781468196,0.599291352185318,client02,rnp_rj
2024-05-08 20:50:17,2024-05-22 17:04:28,13.84318287037037,587.70155,16.7976,299.92475,17.499450000000003,4.9588089133857185,0.4507597562945665,0.6304629773344973,0.4241837331554384,1,0,0.3810782424913983,0.6189217575086017,client02,rnp_rj
2024-05-22 17:04:28,2024-06-02 09:05:09,10.667141203703704,591.2351,16.7976,299.92475,19.026899999999998,3.4416327199379313,0.4507597562945665,0.6304629773344973,4.334371974176456,1,0,0.38119795086328034,0.6188020491367197,client02,rnp_rj
2024-06-02 09:05:09,2024-06-04 14:41:24,2.2335069444444446,554.0859,16.7976,299.92475,25.381899999999998,78.37092082351919,0.4507597562945665,0.6304629773344973,17.153997990034426,1,0,0.5965316735385505,0.4034683264614495,client02,rnp_rj
2024-06-04 14:41:24,2024-06-15 03:29:03,10.533090277777777,554.0859,16.4011,299.2534,17.540999999999997,78.37092082351919,0.4876341272975708,1.5187469350196448,0.4622869922006191,1,0,0.5625248214964322,0.4374751785035678,client02,rnp_rj
2024-06-15 03:29:03,2024-07-23 12:53:23,38.39189814814815,590.5155000000002,16.4011,299.2534,19.675099999999997,1.6440805941315608,0.4876341272975708,1.5187469350196448,4.89416708574175,0,1,0.3770369264375194,0.6229630735624806,client02,rnp_rj
2024-05-01 06:40:22,2024-05-06 22:32:04,5.660902777777777,593.4381000000001,9.75345,301.0026902887139,10.92585,12.486033211468518,0.6503595341687631,0.8558842880117372,0.406463473467368,0,1,0.27445731576806975,0.7255426842319302,client02,rnp_sp
2024-05-06 22:32:04,2024-05-08 00:44:33,1.0920023148148148,589.86695,11.067549999999999,301.0026902887139,12.45745,25.9922652350656,3.7723154480336984,0.8558842880117372,3.700901561213088,1,0,0.42825664329217916,0.5717433567078208,client02,rnp_sp
2024-05-08 00:44:33,2024-07-23 13:20:32,76.52498842592593,589.86695,9.300050000000002,301.0026902887139,10.623050000000001,25.9922652350656,0.5238871388099982,0.8558842880117372,0.5119337410868303,0,1,0.2945876548011285,0.7054123451988715,client02,rnp_sp
2024-05-01 02:19:32,2024-07-10 22:14:18,70.82969907407407,82.0650635678392,236.63704999999996,66.15302673115578,249.019,5.729552147514454,4.531715551474263,16.506979465926037,7.986198476450681,0,0,0.9391897718503525,0.06081022814964755,client03,gru03
2024-07-10 22:14:18,2024-07-11 23:33:32,1.0550231481481482,82.0650635678392,263.04339999999996,66.15302673115578,276.348,5.729552147514454,67.5682003533428,16.506979465926037,60.256125647980916,1,0,0.9999990992576809,9.007423190992352e-07,client03,gru03
2024-07-11 23:33:32,2024-07-19 15:17:26,7.655486111111111,82.0650635678392,234.82975000000002,66.15302673115578,250.62664999999998,5.729552147514454,5.534827405429613,16.506979465926037,8.910643188285981,0,0,0.9471122117575553,0.05288778824244463,client03,gru03
2024-05-02 14:26:23,2024-07-14 00:58:29,72.43895833333333,671.3812747252747,28.071774725274725,122.83438560818679,123.75137912087914,19.013718528993728,1.252346513050571,28.939514884348945,37.911250994837864,0,1,0.032415011164428575,0.9675849888355714,client03,gru05
2024-05-03 02:32:20,2024-07-19 16:04:29,77.56399305555556,676.2545182926829,27.815689024390238,122.5573370609756,118.48260975609757,22.470048660184837,1.1964403880208099,30.591701611362087,41.4894155174756,0,1,0.03304722285125461,0.9669527771487454,client03,gru06
2024-05-01 00:19:05,2024-05-22 10:41:04,21.43193287037037,710.8812499999999,20.245923653715064,126.73813772718474,103.31924999999998,37.80469499647255,6.166407615424862,30.447481293666517,40.75613578846619,0,1,0.23537479888117463,0.7646252011188254,client03,rnp_rj
2024-05-22 10:41:04,2024-07-19 19:34:21,58.37033564814815,710.8812499999999,20.245923653715064,126.73813772718474,91.67654999999999,37.80469499647255,6.166407615424862,30.447481293666517,58.17058371220303,0,1,0.2747140220372607,0.7252859779627393,client03,rnp_rj
2024-05-01 01:27:30,2024-07-19 16:29:06,79.62611111111111,642.164342291372,28.002408769448376,122.8871758132956,116.68668033946251,51.53231680697627,1.9051698818862586,32.72867063803641,42.367469996488325,0,1,0.1350269421506588,0.8649730578493412,client03,rnp_sp
2024-05-23 08:15:10,2024-06-26 04:29:27,33.84325231481481,612.91585,8.553300000000002,253.22349999999997,8.7479,3.1979596336447114,0.19274911427197675,25.90949054019842,0.2561204280884494,0,1,0.0735682667944002,0.9264317332055998,client04,gru03
2024-06-26 04:29:27,2024-07-23 10:43:11,27.25953703703704,905.5549500000001,14.9589,499.9325,28.1227,5.214828850953486,1.3280706583929225,2.101489183763188,2.8111495700626032,0,1,0.017023040551339075,0.9829769594486609,client04,gru03
2024-05-23 04:53:09,2024-06-26 07:22:09,34.10347222222222,609.45305,8.86325,268.0734,9.014299999999999,4.129367116985615,0.13751856334021906,33.32893562404264,0.17539882373727908,0,1,0.04325193292361784,0.9567480670763822,client04,gru06
2024-06-26 07:22:09,2024-07-23 13:46:11,27.266689814814814,881.8483,15.097299999999999,499.533,26.883599999999994,64.12890415659943,1.5306953390706561,1.3372170236805494,3.6698820632133033,0,1,0.02081287119158315,0.9791871288084169,client04,gru06
2024-05-22 21:05:30,2024-05-28 08:12:31,5.463206018518519,632.65285,3.00185,571.57435,3.3747,19.792920928227147,0.751607419573473,105.58627977120742,3.1708375466694,0,1,0.03615399147323051,0.9638460085267695,client04,rnp_rj
2024-05-28 08:12:31,2024-06-26 07:47:30,28.982627314814813,632.65285,3.00185,605.0002000000001,2.98775,19.792920928227147,0.751607419573473,8.833958173464845,1.7884630530445027,1,1,0.13075246226108606,0.869247537738914,client04,rnp_rj
2024-06-26 07:47:30,2024-07-23 14:36:11,27.28380787037037,849.7257999999999,17.371599999999994,470.25421499999993,30.41305,59.14677608832205,0.4243136129153331,95.7948722416716,4.958933782631737,0,1,0.022823422373341673,0.9771765776266583,client04,rnp_rj
2024-05-22 18:24:33,2024-05-30 00:25:15,7.250486111111111,622.26935,9.615549999999999,228.91400000000004,9.5185,3.7756870308942547,0.12644177982063723,18.899087530187387,0.13860716925332914,0,1,0.13574957833083456,0.8642504216691654,client04,rnp_sp
2024-05-30 00:25:15,2024-05-30 02:12:06,0.07420138888888889,622.26935,9.615549999999999,228.91400000000004,14.18395,3.7756870308942547,0.12644177982063723,18.899087530187387,15.643455519044243,1,0,0.15165867943835687,0.8483413205616431,client04,rnp_sp
2024-05-30 02:12:06,2024-06-26 03:37:23,27.059224537037036,622.26935,9.71435,228.91400000000004,9.672900000000002,3.7756870308942547,0.2994514766069877,18.899087530187387,0.28094874977475864,1,1,0.13939221974293337,0.8606077802570666,client04,rnp_sp
2024-06-26 03:37:23,2024-07-23 13:22:13,27.40613425925926,910.6067500000001,9.71435,507.62390000000005,24.105199999999996,7.283362235981832,0.2994514766069877,2.8090502965274644,4.352766774072979,0,1,0.023494353873253826,0.9765056461267462,client04,rnp_sp
2024-05-01 00:09:19,2024-05-24 09:59:33,23.409884259259258,176.4132,122.22109999999995,171.82552,125.01960000000001,9.1602453747875,0.5468283575598284,27.308791984645378,1.3661290453032082,0,1,0.4893128423599141,0.5106871576400859,client05,gru03
2024-05-24 09:59:33,2024-06-02 14:22:08,9.182349537037037,517.47857,15.47185,795.90506,13.645349999999999,205.94330346034843,0.7299695217141458,178.4338255886431,1.7181464699219513,0,1,0.007754804146459904,0.9922451958535401,client05,gru03
2024-06-02 14:22:08,2024-07-03 12:34:29,30.925243055555555,517.47857,15.47185,795.90506,13.645349999999999,205.94330346034843,0.7299695217141458,178.4338255886431,1.7181464699219513,0,1,0.007754804146459904,0.9922451958535401,client05,gru03
2024-07-03 12:34:29,2024-07-08 13:04:12,5.020636574074074,517.47857,15.47185,795.90506,13.645349999999999,205.94330346034843,0.7299695217141458,178.4338255886431,1.7181464699219513,0,1,0.007754804146459904,0.9922451958535401,client05,gru03
2024-05-03 10:31:24,2024-06-02 00:08:26,29.56738425925926,611.7727169811321,14.862169811320756,823.3938301886792,12.435150943396229,115.54057375507735,0.48610140959813863,76.3705052743309,0.8030039410737995,0,1,0.006324057134991401,0.9936759428650086,client05,gru05
2024-06-02 00:08:26,2024-07-03 11:16:12,31.463726851851852,611.7727169811321,14.862169811320756,823.3938301886792,12.435150943396229,115.54057375507735,0.48610140959813863,76.3705052743309,0.8030039410737995,0,1,0.006324057134991401,0.9936759428650086,client05,gru05
2024-07-03 11:16:12,2024-07-08 17:16:35,5.250266203703704,611.7727169811321,14.862169811320756,823.3938301886792,12.435150943396229,115.54057375507735,0.48610140959813863,76.3705052743309,0.8030039410737995,0,1,0.006324057134991401,0.9936759428650086,client05,gru05
2024-05-02 22:27:15,2024-06-02 16:42:31,30.760601851851852,616.8307745098039,14.775558823529412,833.2939901960785,12.423872549019606,109.85728491208756,0.5401103402767343,57.641820946854295,0.7656923828663682,0,1,0.007742133756354019,0.992257866243646,client05,gru06
2024-06-02 16:42:31,2024-07-03 08:17:39,30.649398148148148,616.8307745098039,14.775558823529412,833.2939901960785,12.423872549019606,109.85728491208756,0.5401103402767343,57.641820946854295,0.7656923828663682,0,1,0.007742133756354019,0.992257866243646,client05,gru06
2024-07-03 08:17:39,2024-07-07 13:22:04,4.211400462962963,616.8307745098039,14.775558823529412,833.2939901960785,12.423872549019606,109.85728491208756,0.5401103402767343,57.641820946854295,0.7656923828663682,0,1,0.007742133756354019,0.992257866243646,client05,gru06
2024-05-01 02:27:26,2024-06-02 17:09:04,32.61224537037037,579.9866999999999,21.099654829545454,823.1189499999998,19.44505255681818,161.28052590834918,4.068610703903698,74.78690196430402,3.54615413323172,0,1,0.08749681927497222,0.9125031807250278,client05,rnp_rj
2024-06-02 17:09:04,2024-07-03 10:50:04,30.736805555555556,602.9744000000001,21.099654829545454,839.7504999999999,19.44505255681818,152.43885566468245,4.068610703903698,56.52208981637646,3.54615413323172,0,1,0.09152742900821043,0.9084725709917896,client05,rnp_rj
2024-07-03 10:50:04,2024-07-08 16:13:03,5.224293981481481,602.9744000000001,21.099654829545454,839.7504999999999,19.44505255681818,152.43885566468245,4.068610703903698,56.52208981637646,3.54615413323172,0,1,0.09152742900821043,0.9084725709917896,client05,rnp_rj
2024-05-01 01:06:22,2024-06-02 17:34:29,32.68619212962963,620.180151951952,15.710726726726728,804.8724264264265,12.850918918918921,141.2467954156744,1.357932373766562,106.76444001440132,1.407457952474734,0,1,0.015427235831598773,0.9845727641684012,client05,rnp_sp
2024-06-02 17:34:29,2024-07-03 10:23:17,30.700555555555557,620.180151951952,15.710726726726728,804.8724264264265,12.850918918918921,141.2467954156744,1.357932373766562,106.76444001440132,1.407457952474734,0,1,0.015427235831598773,0.9845727641684012,client05,rnp_sp
2024-07-03 10:23:17,2024-07-08 16:52:33,5.270324074074074,620.180151951952,15.710726726726728,804.8724264264265,12.850918918918921,141.2467954156744,1.357932373766562,106.76444001440132,1.407457952474734,0,1,0.015427235831598773,0.9845727641684012,client05,rnp_sp
2024-05-02 10:09:33,2024-05-23 23:17:10,21.546956018518518,164.75838499999998,120.1795,182.3254,120.96624999999999,17.323229991037895,6.722592948213394,6.878563018538103,3.4866580873984545,0,0,0.8676789301654559,0.13232106983454406,client06,gru03
2024-05-23 23:17:10,2024-05-24 21:36:07,0.9298263888888889,130.867395,120.2941,155.32274999999998,147.06734999999998,62.18856130571954,3.349636930836096,48.605846568369685,44.59967561396666,1,0,0.8272258612201633,0.17277413877983666,client06,gru03
2024-05-24 21:36:07,2024-06-02 17:51:21,8.843912037037038,168.88044999999997,119.16370000000002,182.8887,121.51705,9.88390388712881,3.104810666318353,5.970024650394318,3.6144918034722964,1,0,0.7684473497385657,0.23155265026143437,client06,gru03
2024-06-02 17:51:21,2024-07-17 16:03:18,44.92496527777778,168.88044999999997,13.424699999999998,866.5628999999999,15.673649999999999,9.88390388712881,1.4989616441144566,19.65980531279092,2.436844017533636,0,1,0.16400604204108604,0.835993957958914,client06,gru03
2024-07-17 16:03:18,2024-07-19 20:35:32,2.189050925925926,168.88044999999997,13.424699999999998,866.5628999999999,15.673649999999999,9.88390388712881,1.4989616441144566,19.65980531279092,2.436844017533636,0,1,0.16400604204108604,0.835993957958914,client06,gru03
2024-05-02 13:50:19,2024-06-02 13:51:28,31.00079861111111,850.856921875,14.6509609375,856.6102812500001,12.6826171875,32.441273460560886,1.1391123713429543,51.899540716459256,0.8006740064749247,0,1,0.002204684316927885,0.9977953156830721,client06,gru05
2024-05-02 15:05:08,2024-06-02 13:11:14,30.920902777777776,864.3102999999999,14.441622377622378,854.9903041958042,12.747723776223777,13.393775840803233,1.2451183516166535,56.678853780785225,1.0124684048409258,0,1,0.0016868019235479759,0.998313198076452,client06,gru06
2024-06-02 13:11:14,2024-07-17 15:51:30,45.111296296296295,243.94571000000002,14.441622377622378,854.9903041958042,12.747723776223777,222.19935272480905,1.2451183516166535,56.678853780785225,1.0124684048409258,0,1,0.19592835333439929,0.8040716466656007,client06,gru06
2024-07-17 15:51:30,2024-07-19 19:46:04,2.1628935185185183,243.94571000000002,14.441622377622378,854.9903041958042,12.747723776223777,222.19935272480905,1.2451183516166535,56.678853780785225,1.0124684048409258,0,1,0.19592835333439929,0.8040716466656007,client06,gru06
2024-05-02 16:55:11,2024-06-02 18:02:30,31.046747685185185,786.6199098360656,19.0852131147541,847.63835,18.966774590163933,184.3360993128269,2.7380308060969547,39.77648412696416,3.0177447733170792,0,1,0.07014294003974453,0.9298570599602555,client06,rnp_rj
2024-06-02 18:02:30,2024-07-17 16:52:15,44.95121527777778,786.6199098360656,19.0852131147541,776.87495,18.966774590163933,184.3360993128269,2.7380308060969547,179.6818899627236,3.0177447733170792,0,1,0.010340184280985487,0.9896598157190145,client06,rnp_rj
2024-07-17 16:52:15,2024-07-19 13:52:24,1.8751041666666666,786.6199098360656,19.0852131147541,776.87495,18.966774590163933,184.3360993128269,2.7380308060969547,179.6818899627236,3.0177447733170792,0,1,0.010340184280985487,0.9896598157190145,client06,rnp_rj
2024-05-02 12:14:06,2024-06-02 16:48:18,31.190416666666668,889.0246000000001,13.411663829787233,823.0576085106383,12.726468085106385,63.000560387983846,0.9151464747609102,109.91338443621026,1.2689235873598865,0,1,0.0026435348474666,0.9973564651525334,client06,rnp_sp
2024-06-02 16:48:18,2024-07-17 16:28:23,44.986168981481484,697.200365,13.411663829787233,823.0576085106383,12.726468085106385,336.28773499603494,0.9151464747609102,109.91338443621026,1.2689235873598865,0,1,0.05781621634966949,0.9421837836503305,client06,rnp_sp
2024-07-17 16:28:23,2024-07-19 16:17:52,1.9926967592592593,697.200365,13.411663829787233,823.0576085106383,12.726468085106385,336.28773499603494,0.9151464747609102,109.91338443621026,1.2689235873598865,0,1,0.05781621634966949,0.9421837836503305,client06,rnp_sp
2024-05-02 10:19:00,2024-05-24 20:41:04,22.43199074074074,166.103145,122.28495000000001,173.99998,124.76999999999998,33.58828757530745,17.032720493756155,26.05378448977382,17.123111193570182,0,0,0.9898626984320742,0.010137301567925767,client07,gru03
2024-05-24 20:41:04,2024-06-28 14:11:18,34.7293287037037,166.103145,118.74705000000002,182.15900000000005,121.81420000000003,33.58828757530745,3.0631875979975995,5.153188547930914,3.3162755043953496,1,0,0.9167353820767375,0.08326461792326244,client07,gru03
2024-06-28 14:11:18,2024-07-01 13:26:08,2.968634259259259,94.71927500000001,207.10240000000005,104.085475,211.81479999999996,26.55944998669321,37.89316703909336,36.79846348853047,41.59287261513621,1,0,0.9999076355334031,9.236446659686775e-05,client07,gru03
