entity,cluster_0,cluster_1,total_time
gru03,0.5123120973538301,0.48768790264617023,1052.0625115740738
gru05,0.23321255472423383,0.7667874452757659,728.7591666666667
gru06,0.04176829705857097,0.9582317029414293,904.0158217592593
rnp_rj,0.3898677774102349,0.6101322225897654,1077.1118518518515
rnp_sp,0.28271248307233365,0.7172875169276662,1075.3304861111112
