entity,cluster_0,cluster_1,total_time
gru03,0.5141442128211098,0.4858557871788904,1052.062511574074
gru05,0.0,1.0000000000000002,728.7591666666666
gru06,0.0,0.9999999999999998,904.0158217592594
rnp_rj,0.2101683338193152,0.7898316661806848,1077.1118518518517
rnp_sp,0.05746144752182882,0.942538552478171,1075.3304861111112
